region,offense,incident_count,offense_count,year
Northeast,larceny-theft-offenses,206,206,2006
Northeast,larceny-theft-offenses,6485,6485,1998
Northeast,larceny-theft-offenses,249,249,2003
Northeast,larceny-theft-offenses,779,779,2009
Northeast,larceny-theft-offenses,803,803,2008
Northeast,larceny-theft-offenses,4696,4696,2018
Northeast,larceny-theft-offenses,5158,5158,2014
Northeast,larceny-theft-offenses,23677,23677,2007
Northeast,larceny-theft-offenses,81350,81350,2012
Northeast,larceny-theft-offenses,5019,5019,2015
Northeast,larceny-theft-offenses,36283,36283,2000
Northeast,larceny-theft-offenses,453,453,2016
Northeast,larceny-theft-offenses,20839,20839,2017
Northeast,drugs-narcotic-offenses,26655,26655,2004
Northeast,drugs-narcotic-offenses,4543,4543,2004
Northeast,drugs-narcotic-offenses,336,336,1995
Northeast,drugs-narcotic-offenses,36552,36552,2014
Northeast,drugs-narcotic-offenses,36535,36535,2015
Northeast,drugs-narcotic-offenses,4728,4728,2018
Northeast,drugs-narcotic-offenses,5370,5370,2014
Northeast,drugs-narcotic-offenses,3818,3818,1995
Northeast,drugs-narcotic-offenses,5273,5273,2015
Northeast,drugs-narcotic-offenses,34412,34412,2018
Northeast,drugs-narcotic-offenses,5229,5229,1996
Northeast,drugs-narcotic-offenses,379,379,1996
Northeast,drugs-narcotic-offenses,37794,37794,2016
Northeast,drugs-narcotic-offenses,5787,5787,2008
Northeast,drugs-narcotic-offenses,6186,6186,2009
Northeast,drugs-narcotic-offenses,40286,40286,2008
Northeast,drugs-narcotic-offenses,5529,5529,2016
Northeast,drugs-narcotic-offenses,35251,35251,2009
Northeast,drugs-narcotic-offenses,1,1,1993
Northeast,drugs-narcotic-offenses,36532,36532,2017
Northeast,drugs-narcotic-offenses,481,481,1997
Northeast,drugs-narcotic-offenses,37500,37500,2007
Northeast,drugs-narcotic-offenses,655,655,1998
Northeast,drugs-narcotic-offenses,5170,5170,2017
Northeast,drugs-narcotic-offenses,7110,7110,1997
Northeast,drugs-narcotic-offenses,4801,4801,2007
Northeast,drugs-narcotic-offenses,8068,8068,1998
Northeast,drugs-narcotic-offenses,3527,3527,2003
Northeast,drugs-narcotic-offenses,5015,5015,2006
Northeast,drugs-narcotic-offenses,20347,20347,2003
Northeast,drugs-narcotic-offenses,32839,32839,2006
Northeast,drugs-narcotic-offenses,1191,1191,1999
Northeast,drugs-narcotic-offenses,4299,4299,2019
Northeast,drugs-narcotic-offenses,10125,10125,1999
Northeast,drugs-narcotic-offenses,33257,33257,2019
Northeast,drugs-narcotic-offenses,5518,5518,2013
Northeast,drugs-narcotic-offenses,6452,6452,2010
Northeast,drugs-narcotic-offenses,36016,36016,2013
Northeast,drugs-narcotic-offenses,36302,36302,2010
Northeast,drugs-narcotic-offenses,34984,34984,2012
Northeast,drugs-narcotic-offenses,13157,13157,2000
Northeast,drugs-narcotic-offenses,5568,5568,2012
Northeast,drugs-narcotic-offenses,1782,1782,2000
Northeast,drugs-narcotic-offenses,468,468,1994
Northeast,drugs-narcotic-offenses,17108,17108,2002
Northeast,drugs-narcotic-offenses,6,6,1994
Northeast,drugs-narcotic-offenses,2829,2829,2002
Northeast,drugs-narcotic-offenses,16490,16490,2001
Northeast,drugs-narcotic-offenses,2462,2462,2001
Northeast,drugs-narcotic-offenses,4891,4891,2005
Northeast,drugs-narcotic-offenses,29359,29359,2005
Northeast,drugs-narcotic-offenses,5762,5762,2011
Northeast,drugs-narcotic-offenses,34976,34976,2011
Northeast,gambling-offenses,40,40,2009
Northeast,gambling-offenses,57,57,2009
Northeast,gambling-offenses,37,37,2008
Northeast,gambling-offenses,36,36,2008
Northeast,gambling-offenses,18,18,2016
Northeast,gambling-offenses,2,2,2010
Northeast,gambling-offenses,10,10,2013
Northeast,gambling-offenses,63,63,2016
Northeast,gambling-offenses,4,4,1996
Northeast,gambling-offenses,3,3,1996
Northeast,gambling-offenses,8,8,2019
Northeast,gambling-offenses,1,1,2019
Northeast,gambling-offenses,5,5,1999
Northeast,gambling-offenses,65,65,2018
Northeast,gambling-offenses,3,3,2018
Northeast,gambling-offenses,1,1,1995
Northeast,gambling-offenses,4,4,2002
Northeast,gambling-offenses,53,53,2015
Northeast,gambling-offenses,19,19,2014
Northeast,gambling-offenses,6,6,2015
Northeast,gambling-offenses,77,77,2014
Northeast,gambling-offenses,9,9,2012
Northeast,gambling-offenses,4,4,2000
Northeast,gambling-offenses,34,34,2004
Northeast,gambling-offenses,20,20,2004
Northeast,gambling-offenses,54,54,2006
Northeast,gambling-offenses,8,8,2003
Northeast,gambling-offenses,26,26,2006
Northeast,gambling-offenses,16,16,2003
Northeast,gambling-offenses,5,5,2001
Northeast,gambling-offenses,7,7,1998
Northeast,gambling-offenses,11,11,1997
Northeast,gambling-offenses,7,7,1998
Northeast,gambling-offenses,3,3,1997
Northeast,gambling-offenses,23,23,2007
Northeast,gambling-offenses,41,41,2007
Northeast,gambling-offenses,102,102,2017
Northeast,gambling-offenses,2,2,2017
Northeast,gambling-offenses,7,7,2011
Northeast,gambling-offenses,1,1,2011
Northeast,gambling-offenses,5,5,2005
Northeast,gambling-offenses,11,11,2015
Northeast,gambling-offenses,9,9,2014
Northeast,gambling-offenses,6,6,2002
Northeast,gambling-offenses,11,11,2002
Northeast,gambling-offenses,1,1,1995
Northeast,gambling-offenses,5,5,2018
Northeast,gambling-offenses,13,13,2004
Northeast,gambling-offenses,8,8,2000
Northeast,gambling-offenses,18,18,2000
Northeast,gambling-offenses,71,71,2012
Northeast,gambling-offenses,36,36,2012
Northeast,gambling-offenses,15,15,2013
Northeast,gambling-offenses,26,26,2010
Northeast,gambling-offenses,41,41,2013
Northeast,gambling-offenses,6,6,2016
Northeast,gambling-offenses,21,21,2010
Northeast,gambling-offenses,10,10,2008
Northeast,gambling-offenses,1,1,2008
Northeast,gambling-offenses,9,9,2009
Northeast,gambling-offenses,75,75,2019
Northeast,gambling-offenses,3,3,1999
Northeast,gambling-offenses,9,9,2019
Northeast,gambling-offenses,7,7,1999
Northeast,gambling-offenses,2,2,1996
Northeast,gambling-offenses,43,43,2011
Northeast,gambling-offenses,62,62,2011
Northeast,gambling-offenses,9,9,2005
Northeast,gambling-offenses,44,44,2005
Northeast,gambling-offenses,5,5,2001
Northeast,gambling-offenses,22,22,2001
Northeast,gambling-offenses,2,2,2006
Northeast,gambling-offenses,4,4,2006
Northeast,gambling-offenses,6,6,2003
Northeast,gambling-offenses,11,11,2017
Northeast,gambling-offenses,3,3,2007
Northeast,gambling-offenses,1,1,2007
Northeast,gambling-offenses,2,2,1998
Northeast,gambling-offenses,4,4,1997
Northeast,prostitution-offenses,133,133,2001
Northeast,prostitution-offenses,469,469,2003
Northeast,prostitution-offenses,781,781,2006
Northeast,prostitution-offenses,56,56,2011
Northeast,prostitution-offenses,260,260,1997
Northeast,prostitution-offenses,297,297,1998
Northeast,prostitution-offenses,1102,1102,2007
Northeast,prostitution-offenses,45,45,2005
Northeast,prostitution-offenses,624,624,2017
Northeast,prostitution-offenses,496,496,2018
Northeast,prostitution-offenses,298,298,1995
Northeast,prostitution-offenses,148,148,2013
Northeast,prostitution-offenses,759,759,2014
Northeast,prostitution-offenses,759,759,2015
Northeast,prostitution-offenses,87,87,2010
Northeast,prostitution-offenses,91,91,1999
Northeast,prostitution-offenses,779,779,2004
Northeast,prostitution-offenses,95,95,2019
Northeast,prostitution-offenses,1,1,1994
Northeast,prostitution-offenses,824,824,2009
Northeast,prostitution-offenses,1228,1228,2008
Northeast,prostitution-offenses,93,93,2002
Northeast,prostitution-offenses,725,725,2016
Northeast,prostitution-offenses,130,130,2012
Northeast,prostitution-offenses,64,64,2000
Northeast,prostitution-offenses,369,369,1996
Northeast,prostitution-offenses,388,388,2001
Northeast,prostitution-offenses,861,861,2011
Northeast,prostitution-offenses,103,103,2003
Northeast,prostitution-offenses,42,42,2006
Northeast,prostitution-offenses,849,849,2005
Northeast,prostitution-offenses,106,106,2017
Northeast,prostitution-offenses,106,106,2007
Northeast,prostitution-offenses,151,151,1997
Northeast,prostitution-offenses,127,127,1998
Northeast,prostitution-offenses,892,892,2013
Northeast,prostitution-offenses,155,155,2014
Northeast,prostitution-offenses,151,151,2015
Northeast,prostitution-offenses,906,906,2010
Northeast,prostitution-offenses,34,34,1995
Northeast,prostitution-offenses,109,109,2018
Northeast,prostitution-offenses,70,70,2004
Northeast,prostitution-offenses,293,293,1999
Northeast,prostitution-offenses,478,478,2019
Northeast,prostitution-offenses,104,104,2016
Northeast,prostitution-offenses,455,455,2002
Northeast,prostitution-offenses,134,134,2008
Northeast,prostitution-offenses,82,82,2009
Northeast,prostitution-offenses,74,74,1996
Northeast,prostitution-offenses,343,343,2000
Northeast,prostitution-offenses,827,827,2012
Northeast,all-offenses,986,986,2016
Northeast,all-offenses,6798,6798,2007
Northeast,all-offenses,698,725,1998
Northeast,all-offenses,12661,12661,2015
Northeast,all-offenses,26655,26655,2004
Northeast,all-offenses,30398,30398,2003
Northeast,all-offenses,40,40,2009
Northeast,all-offenses,89,89,2019
Northeast,all-offenses,25803,25803,2013
Northeast,all-offenses,1064,1064,2014
Northeast,all-offenses,129,129,1999
Northeast,all-offenses,24668,27816,2007
Northeast,all-offenses,41446,41446,2006
Northeast,all-offenses,25965,25965,2010
Northeast,all-offenses,1366,1488,2008
Northeast,all-offenses,921,921,2015
Northeast,all-offenses,585,600,1997
Northeast,all-offenses,12339,12339,2009
Northeast,all-offenses,3911,3911,2007
Northeast,all-offenses,363,363,1994
Northeast,all-offenses,1047,1047,2008
Northeast,all-offenses,7744,7744,2014
Northeast,all-offenses,57,57,2009
Northeast,all-offenses,43654,43654,2009
Northeast,all-offenses,1351,1351,2006
Northeast,all-offenses,21207,23801,2017
Northeast,all-offenses,37,37,2008
Northeast,all-offenses,42363,42363,2008
Northeast,all-offenses,8201,8201,2005
Northeast,all-offenses,1144,1144,2009
Northeast,all-offenses,6,6,1998
Northeast,all-offenses,5606,5606,2006
Northeast,all-offenses,1488,1634,2009
Northeast,all-offenses,12725,12725,2008
Northeast,all-offenses,4265,4265,2017
Northeast,all-offenses,212,212,2003
Northeast,all-offenses,133,133,2001
Northeast,all-offenses,9903,9903,2017
Northeast,all-offenses,13202,13202,2002
Northeast,all-offenses,36,36,2008
Northeast,all-offenses,419,419,2006
Northeast,all-offenses,1,1,1997
Northeast,all-offenses,504,504,2003
Northeast,all-offenses,3020,3020,2001
Northeast,all-offenses,1,1,2011
Northeast,all-offenses,4627,4627,2003
Northeast,all-offenses,1142,1197,2010
Northeast,all-offenses,1392,1392,1998
Northeast,all-offenses,4543,4543,2004
Northeast,all-offenses,382,382,1997
Northeast,all-offenses,527,527,2008
Northeast,all-offenses,4474,4808,1998
Northeast,all-offenses,50,50,2017
Northeast,all-offenses,402,402,1995
Northeast,all-offenses,160,171,2005
Northeast,all-offenses,872,872,2016
Northeast,all-offenses,1260,1260,1997
Northeast,all-offenses,12,12,2004
Northeast,all-offenses,3591,3900,1997
Northeast,all-offenses,477,477,1998
Northeast,all-offenses,1081,1149,2013
Northeast,all-offenses,1097,1189,2016
Northeast,all-offenses,2364,2425,2007
Northeast,all-offenses,26,26,1995
Northeast,all-offenses,12,17,1996
Northeast,all-offenses,17832,20735,2013
Northeast,all-offenses,7829,7829,2018
Northeast,all-offenses,4482,4482,2003
Northeast,all-offenses,16696,16696,2016
Northeast,all-offenses,18,18,2016
Northeast,all-offenses,15454,15933,2010
Northeast,all-offenses,30044,30044,2016
Northeast,all-offenses,2,2,2010
Northeast,all-offenses,3174,3222,2017
Northeast,all-offenses,708,708,2018
Northeast,all-offenses,13267,13686,2013
Northeast,all-offenses,10,10,2013
Northeast,all-offenses,623,623,2009
Northeast,all-offenses,7114,7114,2006
Northeast,all-offenses,21,22,2011
Northeast,all-offenses,63,63,2016
Northeast,all-offenses,20089,23523,2010
Northeast,all-offenses,52,52,2007
Northeast,all-offenses,212,212,2010
Northeast,all-offenses,28466,28466,2012
Northeast,all-offenses,8545,8545,1999
Northeast,all-offenses,336,336,1995
Northeast,all-offenses,3,3,2005
Northeast,all-offenses,2297,2357,2006
Northeast,all-offenses,1152,1152,2004
Northeast,all-offenses,15350,15350,1997
Northeast,all-offenses,10,10,1993
Northeast,all-offenses,36552,36552,2014
Northeast,all-offenses,209,225,2009
Northeast,all-offenses,120,135,2001
Northeast,all-offenses,1635,1677,2003
Northeast,all-offenses,36535,36535,2015
Northeast,all-offenses,18687,18687,2019
Northeast,all-offenses,7764,7764,2011
Northeast,all-offenses,2568,2568,2004
Northeast,all-offenses,98,98,2013
Northeast,all-offenses,16262,16262,1998
Northeast,all-offenses,6567,6567,2017
Northeast,all-offenses,2,2,1996
Northeast,all-offenses,1318,1318,1998
Northeast,all-offenses,55,55,2006
Northeast,all-offenses,17,17,1997
Northeast,all-offenses,103,103,1998
Northeast,all-offenses,7177,7177,2007
Northeast,all-offenses,27,27,2018
Northeast,all-offenses,211,235,2008
Northeast,all-offenses,16,16,2003
Northeast,all-offenses,8953,8953,2000
Northeast,all-offenses,1355,1355,1997
Northeast,all-offenses,22,22,1998
Northeast,all-offenses,4728,4728,2018
Northeast,all-offenses,35,35,1997
Northeast,all-offenses,5748,5748,2017
Northeast,all-offenses,5370,5370,2014
Northeast,all-offenses,27,29,2005
Northeast,all-offenses,21230,23762,2006
Northeast,all-offenses,533,533,2001
Northeast,all-offenses,283,283,1996
Northeast,all-offenses,48149,48149,2007
Northeast,all-offenses,1459,1459,2017
Northeast,all-offenses,19,19,2015
Northeast,all-offenses,3414,3414,2006
Northeast,all-offenses,3818,3818,1995
Northeast,all-offenses,6737,6737,1996
Northeast,all-offenses,1036,1085,2019
Northeast,all-offenses,3102,3102,2003
Northeast,all-offenses,4,4,1996
Northeast,all-offenses,18,18,2014
Northeast,all-offenses,5,5,1993
Northeast,all-offenses,118,122,1999
Northeast,all-offenses,37,43,2017
Northeast,all-offenses,1716,1716,2017
Northeast,all-offenses,3036,3036,2003
Northeast,all-offenses,5679,5679,2006
Northeast,all-offenses,5273,5273,2015
Northeast,all-offenses,16467,18510,2003
Northeast,all-offenses,3,3,1996
Northeast,all-offenses,8,8,2019
Northeast,all-offenses,516,516,2007
Northeast,all-offenses,12651,13197,2019
Northeast,all-offenses,1,1,2019
Northeast,all-offenses,962,962,1997
Northeast,all-offenses,11,11,1993
Northeast,all-offenses,10513,12017,1999
Northeast,all-offenses,4795,4795,2019
Northeast,all-offenses,206,224,2011
Northeast,all-offenses,6649,6649,2007
Northeast,all-offenses,34412,34412,2018
Northeast,all-offenses,45,45,1993
Northeast,all-offenses,29786,29786,2017
Northeast,all-offenses,17789,20370,2019
Northeast,all-offenses,1472,1472,2007
Northeast,all-offenses,1359,1359,1998
Northeast,all-offenses,84,84,1996
Northeast,all-offenses,7557,7720,1999
Northeast,all-offenses,198,235,1996
Northeast,all-offenses,198,216,2016
Northeast,all-offenses,5,5,1999
Northeast,all-offenses,111,131,2003
Northeast,all-offenses,681,681,2014
Northeast,all-offenses,22,22,2001
Northeast,all-offenses,711,711,2005
Northeast,all-offenses,12,12,1998
Northeast,all-offenses,1,2,1993
Northeast,all-offenses,65,65,2018
Northeast,all-offenses,38661,44910,2003
Northeast,all-offenses,172,193,1994
Northeast,all-offenses,991,991,2016
Northeast,all-offenses,469,469,2003
Northeast,all-offenses,1,1,1993
Northeast,all-offenses,83,83,1995
Northeast,all-offenses,51752,59290,2006
Northeast,all-offenses,28022,28022,2018
Northeast,all-offenses,1,1,1993
Northeast,all-offenses,3,3,2018
Northeast,all-offenses,21,21,1997
Northeast,all-offenses,781,781,2006
Northeast,all-offenses,154,167,2006
Northeast,all-offenses,931,931,2015
Northeast,all-offenses,17643,17643,2018
Northeast,all-offenses,341,364,1994
Northeast,all-offenses,331,348,2002
Northeast,all-offenses,142,175,1995
Northeast,all-offenses,10097,10097,2016
Northeast,all-offenses,312,312,1995
Northeast,all-offenses,1131,1239,2018
Northeast,all-offenses,98688,98688,2006
Northeast,all-offenses,11788,13834,2002
Northeast,all-offenses,47262,47262,2003
Northeast,all-offenses,1,1,1995
Northeast,all-offenses,5229,5229,1996
Northeast,all-offenses,6662,6662,1995
Northeast,all-offenses,867,867,2018
Northeast,all-offenses,66304,66304,2006
Northeast,all-offenses,4,4,2002
Northeast,all-offenses,14580,14911,2002
Northeast,all-offenses,23,26,1994
Northeast,all-offenses,78317,78317,2003
Northeast,all-offenses,6701,6701,2011
Northeast,all-offenses,9,9,1995
Northeast,all-offenses,3,3,2001
Northeast,all-offenses,1027,1124,2015
Northeast,all-offenses,1598,1598,2008
Northeast,all-offenses,407,476,2005
Northeast,all-offenses,12768,12768,2002
Northeast,all-offenses,850,850,2015
Northeast,all-offenses,1,1,1993
Northeast,all-offenses,2049,2249,2006
Northeast,all-offenses,927,927,2014
Northeast,all-offenses,56,56,2011
Northeast,all-offenses,1526,1695,2003
Northeast,all-offenses,5811,5811,2008
Northeast,all-offenses,150,150,2000
Northeast,all-offenses,111,111,2007
Northeast,all-offenses,1159,1262,2014
Northeast,all-offenses,379,379,1996
Northeast,all-offenses,15446,15446,2014
Northeast,all-offenses,53,53,2015
Northeast,all-offenses,481,481,2019
Northeast,all-offenses,790,790,1994
Northeast,all-offenses,1,1,1993
Northeast,all-offenses,31149,31149,2014
Northeast,all-offenses,19,19,2014
Northeast,all-offenses,5824,5824,2009
Northeast,all-offenses,148,148,2012
Northeast,all-offenses,343,343,2017
Northeast,all-offenses,26757,26757,2010
Northeast,all-offenses,6,6,2015
Northeast,all-offenses,29383,29383,2015
Northeast,all-offenses,1,1,1996
Northeast,all-offenses,29978,29978,2013
Northeast,all-offenses,1519,1519,2009
Northeast,all-offenses,77,77,2014
Northeast,all-offenses,15568,15568,2015
Northeast,all-offenses,137,154,2004
Northeast,all-offenses,1455,1455,2018
Northeast,all-offenses,9,9,2012
Northeast,all-offenses,190,198,2018
Northeast,all-offenses,159,159,2004
Northeast,all-offenses,13917,14343,2012
Northeast,all-offenses,73,73,1997
Northeast,all-offenses,260,260,1997
Northeast,all-offenses,67,67,2006
Northeast,all-offenses,1,1,2012
Northeast,all-offenses,37794,37794,2016
Northeast,all-offenses,5787,5787,2008
Northeast,all-offenses,10521,11316,1997
Northeast,all-offenses,53,53,2003
Northeast,all-offenses,90,98,2001
Northeast,all-offenses,60,62,1998
Northeast,all-offenses,18280,21381,2012
Northeast,all-offenses,46,46,2008
Northeast,all-offenses,138,142,2000
Northeast,all-offenses,297,297,1998
Northeast,all-offenses,2361,2587,2007
Northeast,all-offenses,11740,12702,1998
Northeast,all-offenses,12768,14628,2000
Northeast,all-offenses,34,34,2009
